RowNumber,Cruise,Mon,Day,Year,Line,Station,Region,Latitude,Longitude,Biomass
2389,CALCOFI 9003,3,6,1990,93.3,50,SC,32.183,-118.9,21.5
2390,CALCOFI 9003,3,6,1990,93.3,55,SC,32.017,-119.233,38.5
2415,CALCOFI 9004,4,18,1990,93.3,60,SC,31.85,-119.567,81.7
2391,CALCOFI 9003,3,7,1990,93.3,80,SC,31.183,-120.917,6.5
2416,CALCOFI 9004,4,19,1990,93.3,100,SC,30.5,-122.283,0
2393,CALCOFI 9003,3,8,1990,93.3,100,SC,30.517,-122.267,0.2
2474,CALCOFI 9104,4,13,1991,66.7,50,CC,36.783,-122.067,48.4
2475,CALCOFI 9104,4,13,1991,66.7,60,CC,36.45,-122.767,102.4
2473,CALCOFI 9104,4,12,1991,66.7,62.5,CC,36.367,-122.95,4.8
2472,CALCOFI 9104,4,6,1991,66.7,80,CC,35.783,-124.2,8.7
2470,CALCOFI 9104,4,5,1991,66.7,85,CC,35.617,-124.55,25.7
2465,CALCOFI 9104,4,2,1991,70,52.5,CC,36.133,-121.833,11.7
2466,CALCOFI 9104,4,3,1991,70,55,CC,36.05,-122.017,188.8
2467,CALCOFI 9104,4,3,1991,70,65,CC,35.717,-122.717,128.3
2468,CALCOFI 9104,4,4,1991,70,67.5,CC,35.633,-122.9,77.9
2469,CALCOFI 9104,4,4,1991,70,80,CC,35.217,-123.783,5.9
2471,CALCOFI 9104,4,5,1991,70,85,CC,35.05,-124.133,0
2459,CALCOFI 9104,3,27,1991,73.3,50.9,CC,35.617,-121.333,554.7
2460,CALCOFI 9104,3,28,1991,73.3,52.5,CC,35.567,-121.433,615
2461,CALCOFI 9104,3,28,1991,73.3,55,CC,35.483,-121.617,87.9
2462,CALCOFI 9104,3,29,1991,73.3,67.5,CC,35.067,-122.5,57.2
2463,CALCOFI 9104,3,30,1991,73.3,70,CC,34.983,-122.667,208.1
2464,CALCOFI 9104,3,30,1991,73.3,85,CC,34.483,-123.717,4.9
2454,CALCOFI 9104,3,23,1991,76.7,52.5,SC,34.967,-121.017,461.1
2455,CALCOFI 9104,3,23,1991,76.7,55,SC,34.883,-121.2,634.6
2456,CALCOFI 9104,3,23,1991,76.7,65,SC,34.55,-121.9,103.4
2457,CALCOFI 9104,3,24,1991,76.7,67.5,SC,34.467,-122.067,5.6
2458,CALCOFI 9104,3,24,1991,76.7,80,SC,34.05,-122.95,3.7
2450,CALCOFI 9103,3,9,1991,80,51,SC,34.45,-120.517,7.1
2451,CALCOFI 9103,3,9,1991,80,55,SC,34.317,-120.8,118.4
2453,CALCOFI 9103,3,10,1991,80,60,SC,34.15,-121.15,188.5
2452,CALCOFI 9103,3,9,1991,83.3,51,SC,33.883,-120.133,4
2447,CALCOFI 9103,3,8,1991,83.3,55,SC,33.75,-120.417,62.6
2448,CALCOFI 9103,3,8,1991,83.3,60,SC,33.583,-120.75,94
2449,CALCOFI 9103,3,8,1991,83.3,90,SC,32.583,-122.817,14.1
2442,CALCOFI 9103,3,4,1991,86.7,33,SC,33.883,-118.483,0.4
2444,CALCOFI 9103,3,5,1991,86.7,35,SC,33.817,-118.633,76.1
2445,CALCOFI 9103,3,5,1991,86.7,60,SC,32.983,-120.35,81.1
2446,CALCOFI 9103,3,6,1991,86.7,100,SC,31.65,-123.067,8.5
2443,CALCOFI 9103,3,4,1991,90,45,SC,32.917,-118.933,0.1
2440,CALCOFI 9103,3,3,1991,90,53,SC,32.65,-119.483,57.8
2441,CALCOFI 9103,3,3,1991,90,80,SC,31.75,-121.317,0
2439,CALCOFI 9103,3,2,1991,90,90,SC,31.417,-121.983,0.5
2438,CALCOFI 9103,3,2,1991,90,120,SC,30.417,-124,0
2432,CALCOFI 9103,2,26,1991,93.3,35,SC,32.683,-117.883,0
2433,CALCOFI 9103,2,27,1991,93.3,40,SC,32.517,-118.217,1.4
2434,CALCOFI 9103,2,27,1991,93.3,60,SC,31.85,-119.567,4.6
2435,CALCOFI 9103,2,28,1991,93.3,70,SC,31.517,-120.25,5.9
2436,CALCOFI 9103,2,28,1991,93.3,90,SC,30.85,-121.583,0.3
2437,CALCOFI 9103,3,1,1991,93.3,120,SC,29.85,-123.583,0
2508,CALCOFI 9204,4,27,1992,76.7,55,SC,34.883,-121.2,44.3
2506,CALCOFI 9204,4,26,1992,76.7,60,SC,34.717,-121.55,9.5
2492,CALCOFI 9202,2,11,1992,76.7,90,SC,33.717,-123.633,30.3
2507,CALCOFI 9204,4,26,1992,76.7,90,SC,33.717,-123.633,0.5
2490,CALCOFI 9202,2,9,1992,80,51,SC,34.45,-120.517,7.2
2503,CALCOFI 9204,4,24,1992,80,70,SC,33.817,-121.85,0
2491,CALCOFI 9202,2,10,1992,80,80,SC,33.483,-122.533,11959.4
2505,CALCOFI 9204,4,25,1992,80,80,SC,33.483,-122.533,0
2487,CALCOFI 9202,2,8,1992,81.8,46.9,SC,34.283,-120.033,26.8
2488,CALCOFI 9202,2,8,1992,83.3,40.6,SC,34.233,-119.417,0
2501,CALCOFI 9204,4,23,1992,83.3,51,SC,33.883,-120.133,90.3
2504,CALCOFI 9204,4,24,1992,83.3,55,SC,33.75,-120.417,138.9
2489,CALCOFI 9202,2,8,1992,83.3,60,SC,33.583,-120.75,17.9
2486,CALCOFI 9202,2,7,1992,83.3,70,SC,33.25,-121.45,89.6
2509,CALCOFI 9204,4,28,1992,83.3,70,SC,33.25,-121.45,2.6
2502,CALCOFI 9204,4,23,1992,86.7,35,SC,33.817,-118.633,106
2500,CALCOFI 9204,4,22,1992,86.7,39.5,SC,33.683,-118.933,24.9
2480,CALCOFI 9202,2,4,1992,86.7,45,SC,33.483,-119.317,110.9
2482,CALCOFI 9202,2,5,1992,86.7,50,SC,33.317,-119.667,2.6
2483,CALCOFI 9202,2,5,1992,86.7,55,SC,33.15,-120,215.7
2499,CALCOFI 9204,4,21,1992,86.7,70,SC,32.65,-121.033,0.4
2484,CALCOFI 9202,2,5,1992,86.7,80,SC,32.317,-121.717,78.1
2485,CALCOFI 9202,2,6,1992,86.7,90,SC,31.983,-122.4,1
2481,CALCOFI 9202,2,4,1992,90,28,SC,33.483,-117.767,0
2477,CALCOFI 9202,2,3,1992,90,30,SC,33.417,-117.9,36.6
2478,CALCOFI 9202,2,3,1992,90,35,SC,33.25,-118.25,4.8
2496,CALCOFI 9204,4,18,1992,90,45,SC,32.917,-118.933,40.8
2497,CALCOFI 9204,4,19,1992,90,53,SC,32.65,-119.483,0.7
2479,CALCOFI 9202,2,3,1992,90,60,SC,32.417,-119.967,71.8
2476,CALCOFI 9202,2,1,1992,90,70,SC,32.083,-120.633,69.3
2498,CALCOFI 9204,4,19,1992,90,80,SC,31.75,-121.317,0.4
2493,CALCOFI 9204,4,13,1992,93.3,35,SC,32.683,-117.867,0.5
2494,CALCOFI 9204,4,14,1992,93.3,40,SC,32.517,-118.217,11.9
2495,CALCOFI 9204,4,15,1992,93.3,70,SC,31.517,-120.25,0
2525,CALCOFI 9304,4,13,1993,76.7,70,SC,34.383,-122.25,356.6
2523,CALCOFI 9304,4,11,1993,80,70,SC,33.817,-121.85,1.2
2524,CALCOFI 9304,4,11,1993,81.8,46.9,SC,34.283,-120.033,40.3
2522,CALCOFI 9304,4,10,1993,83.3,60,SC,33.583,-120.75,0.1
2516,CALCOFI 9304,4,5,1993,86.7,33,SC,33.883,-118.483,1.3
2518,CALCOFI 9304,4,6,1993,86.7,35,SC,33.817,-118.633,19.5
2519,CALCOFI 9304,4,6,1993,86.7,55,SC,33.15,-120,0.1
2520,CALCOFI 9304,4,7,1993,86.7,60,SC,33,-120.35,13.3
2521,CALCOFI 9304,4,7,1993,86.7,90,SC,31.983,-122.4,0
2517,CALCOFI 9304,4,5,1993,90,45,SC,32.917,-118.933,35.1
2515,CALCOFI 9304,4,3,1993,90,80,SC,31.75,-121.317,0
2510,CALCOFI 9304,3,30,1993,93.3,30,SC,32.85,-117.533,11.9
2511,CALCOFI 9304,3,31,1993,93.3,35,SC,32.683,-117.883,0.1
2512,CALCOFI 9304,3,31,1993,93.3,55,SC,32.017,-119.233,0
2513,CALCOFI 9304,3,31,1993,93.3,60,SC,31.85,-119.567,0
2514,CALCOFI 9304,4,2,1993,93.3,100,SC,30.517,-122.267,0
2534,CALCOFI 9401,2,5,1994,76.7,49,SC,35.083,-120.783,3.8
2535,CALCOFI 9401,2,5,1994,76.7,51,SC,35.017,-120.917,51.8
2560,CALCOFI 9403,4,7,1994,76.7,55,SC,34.883,-121.2,14.5
2559,CALCOFI 9403,4,6,1994,76.7,60,SC,34.717,-121.55,216.3
2536,CALCOFI 9401,2,5,1994,76.7,70,SC,34.383,-122.25,3.8
2533,CALCOFI 9401,2,4,1994,76.7,80,SC,34.05,-122.933,0
2556,CALCOFI 9403,4,4,1994,80,51,SC,34.45,-120.533,42
2528,CALCOFI 9401,2,2,1994,80,55,SC,34.317,-120.8,715.6
2557,CALCOFI 9403,4,4,1994,80,55,SC,34.317,-120.8,334.1
2531,CALCOFI 9401,2,3,1994,80,60,SC,34.15,-121.15,106.4
2558,CALCOFI 9403,4,4,1994,80,80,SC,33.483,-122.533,4.8
2532,CALCOFI 9401,2,3,1994,80,90,SC,33.15,-123.217,2.2
2554,CALCOFI 9403,4,3,1994,81.8,46.9,SC,34.283,-120.017,426.4
2529,CALCOFI 9401,2,2,1994,83.3,40.6,SC,34.233,-119.417,0.7
2530,CALCOFI 9401,2,2,1994,83.3,42,SC,34.183,-119.517,4.5
2526,CALCOFI 9401,2,1,1994,83.3,51,SC,33.883,-120.133,0.4
2555,CALCOFI 9403,4,3,1994,83.3,55,SC,33.75,-120.417,66.1
2553,CALCOFI 9403,4,2,1994,83.3,60,SC,33.583,-120.75,169.1
2527,CALCOFI 9401,2,1,1994,83.3,70,SC,33.25,-121.45,80.7
2546,CALCOFI 9403,3,29,1994,86.7,40,SC,33.65,-118.967,152.7
2549,CALCOFI 9403,3,30,1994,86.7,45,SC,33.483,-119.317,154.5
2550,CALCOFI 9403,3,30,1994,86.7,50,SC,33.317,-119.667,0.1
2551,CALCOFI 9403,3,30,1994,86.7,60,SC,32.983,-120.35,8.6
2552,CALCOFI 9403,3,31,1994,86.7,70,SC,32.65,-121.033,0.4
2547,CALCOFI 9403,3,29,1994,90,28,SC,33.483,-117.767,1.5
2548,CALCOFI 9403,3,29,1994,90,30,SC,33.417,-117.9,213
2543,CALCOFI 9403,3,28,1994,90,35,SC,33.25,-118.25,339.1
2544,CALCOFI 9403,3,28,1994,90,37,SC,33.183,-118.383,40.3
2545,CALCOFI 9403,3,28,1994,90,53,SC,32.65,-119.483,55.3
2542,CALCOFI 9403,3,27,1994,90,60,SC,32.417,-119.967,2.3
2537,CALCOFI 9403,3,22,1994,93.3,30,SC,32.85,-117.533,92.3
2538,CALCOFI 9403,3,23,1994,93.3,35,SC,32.683,-117.883,31
2539,CALCOFI 9403,3,23,1994,93.3,40,SC,32.517,-118.217,3
2540,CALCOFI 9403,3,23,1994,93.3,55,SC,32.017,-119.233,10.9
2541,CALCOFI 9403,3,24,1994,93.3,60,SC,31.85,-119.567,1.6
2577,CALCOFI 9504,4,19,1995,76.7,80,SC,34.05,-122.95,0
2573,CALCOFI 9504,4,17,1995,80,51,SC,34.45,-120.517,0.9
2574,CALCOFI 9504,4,17,1995,80,55,SC,34.317,-120.8,1.1
2576,CALCOFI 9504,4,18,1995,80,60,SC,34.15,-121.15,0
2575,CALCOFI 9504,4,17,1995,83.3,51,SC,33.883,-120.133,2.2
2572,CALCOFI 9504,4,16,1995,83.3,55,SC,33.75,-120.417,42.5
2567,CALCOFI 9504,4,12,1995,86.7,35,SC,33.817,-118.633,57.2
2569,CALCOFI 9504,4,13,1995,86.7,40,SC,33.65,-118.967,174.3
2570,CALCOFI 9504,4,13,1995,86.7,45,SC,33.483,-119.317,194.4
2571,CALCOFI 9504,4,14,1995,86.7,70,SC,32.667,-121.033,10.9
2568,CALCOFI 9504,4,12,1995,90,37,SC,33.183,-118.383,44.2
2566,CALCOFI 9504,4,11,1995,90,45,SC,32.917,-118.933,17.8
2565,CALCOFI 9504,4,10,1995,90,80,SC,31.75,-121.317,9.5
2561,CALCOFI 9504,4,6,1995,93.3,35,SC,32.683,-117.867,84.2
2562,CALCOFI 9504,4,7,1995,93.3,40,SC,32.517,-118.217,0
2563,CALCOFI 9504,4,7,1995,93.3,60,SC,31.85,-119.567,0
2564,CALCOFI 9504,4,8,1995,93.3,70,SC,31.517,-120.25,0.2
2615,CALCOFI 9604,5,1,1996,76.7,49,SC,35.083,-120.783,4.9
2613,CALCOFI 9604,4,30,1996,76.7,55,SC,34.883,-121.2,73.5
2596,CALCOFI 9602,2,14,1996,76.7,60,SC,34.717,-121.55,473.8
2614,CALCOFI 9604,4,30,1996,76.7,80,SC,34.05,-122.95,0.4
2609,CALCOFI 9604,4,27,1996,80,51,SC,34.45,-120.533,8.2
2610,CALCOFI 9604,4,27,1996,80,55,SC,34.317,-120.8,161.3
2592,CALCOFI 9602,2,11,1996,80,60,SC,34.15,-121.15,57.3
2612,CALCOFI 9604,4,28,1996,80,60,SC,34.15,-121.15,126.2
2595,CALCOFI 9602,2,12,1996,80,70,SC,33.817,-121.85,32
2593,CALCOFI 9602,2,11,1996,83.3,40.6,SC,34.233,-119.417,0.4
2594,CALCOFI 9602,2,11,1996,83.3,42,SC,34.183,-119.5,45.7
2611,CALCOFI 9604,4,27,1996,83.3,51,SC,33.883,-120.133,1018.1
2608,CALCOFI 9604,4,26,1996,83.3,55,SC,33.75,-120.417,78.8
2591,CALCOFI 9602,2,10,1996,83.3,60,SC,33.583,-120.75,186.8
2590,CALCOFI 9602,2,9,1996,83.3,70,SC,33.25,-121.45,68.9
2582,CALCOFI 9602,2,5,1996,86.7,33,SC,33.883,-118.483,2.8
2583,CALCOFI 9602,2,5,1996,86.7,35,SC,33.817,-118.633,28.8
2586,CALCOFI 9602,2,6,1996,86.7,40,SC,33.65,-118.967,32.8
2603,CALCOFI 9604,4,22,1996,86.7,40,SC,33.65,-118.983,210.5
2605,CALCOFI 9604,4,23,1996,86.7,45,SC,33.483,-119.317,351.5
2587,CALCOFI 9602,2,6,1996,86.7,60,SC,32.983,-120.35,258.2
2588,CALCOFI 9602,2,7,1996,86.7,70,SC,32.65,-121.033,21.2
2606,CALCOFI 9604,4,23,1996,86.7,70,SC,32.65,-121.033,19.4
2607,CALCOFI 9604,4,24,1996,86.7,80,SC,32.317,-121.717,1280.3
2589,CALCOFI 9602,2,7,1996,86.7,90,SC,31.983,-122.4,12
2584,CALCOFI 9602,2,5,1996,90,35,SC,33.25,-118.25,290.8
2604,CALCOFI 9604,4,22,1996,90,35,SC,33.25,-118.25,196.8
2585,CALCOFI 9602,2,5,1996,90,37,SC,33.183,-118.383,81.7
2602,CALCOFI 9604,4,21,1996,90,37,SC,33.183,-118.383,128.7
2580,CALCOFI 9602,2,4,1996,90,45,SC,32.917,-118.933,0.5
2581,CALCOFI 9602,2,4,1996,90,70,SC,32.083,-120.633,0
2579,CALCOFI 9602,2,3,1996,90,80,SC,31.75,-121.317,0
2601,CALCOFI 9604,4,19,1996,90,90,SC,31.417,-122,0
2597,CALCOFI 9604,4,15,1996,93.3,35,SC,32.683,-117.867,41.9
2598,CALCOFI 9604,4,16,1996,93.3,40,SC,32.517,-118.217,91.6
2599,CALCOFI 9604,4,16,1996,93.3,55,SC,32.017,-119.233,82.2
2600,CALCOFI 9604,4,16,1996,93.3,60,SC,31.85,-119.567,3.5
2578,CALCOFI 9602,2,1,1996,93.3,80,SC,31.183,-120.917,0
2634,CALCOFI 9702,2,14,1997,76.7,49,SC,35.083,-120.783,0
2635,CALCOFI 9702,2,14,1997,76.7,51,SC,35.017,-120.917,1035.5
2651,CALCOFI 9704,4,19,1997,76.7,51,SC,35.017,-120.917,549.4
2632,CALCOFI 9702,2,13,1997,76.7,55,SC,34.883,-121.2,259.7
2652,CALCOFI 9704,4,19,1997,76.7,55,SC,34.883,-121.2,2829.9
2633,CALCOFI 9702,2,13,1997,76.7,60,SC,34.717,-121.55,59.6
2650,CALCOFI 9704,4,18,1997,76.7,60,SC,34.717,-121.55,257.9
2649,CALCOFI 9704,4,17,1997,76.7,80,SC,34.05,-122.95,140.5
2629,CALCOFI 9702,2,10,1997,80,70,SC,33.817,-121.85,56
2648,CALCOFI 9704,4,16,1997,80,70,SC,33.817,-121.85,9.3
2631,CALCOFI 9702,2,11,1997,80,80,SC,33.483,-122.533,12.9
2630,CALCOFI 9702,2,10,1997,81.8,46.9,SC,34.283,-120.033,105.9
2647,CALCOFI 9704,4,15,1997,83.3,40.6,SC,34.217,-119.417,0
2626,CALCOFI 9702,2,9,1997,83.3,40.6,SC,34.233,-119.417,0.2
2627,CALCOFI 9702,2,9,1997,83.3,42,SC,34.183,-119.517,30.1
2645,CALCOFI 9704,4,14,1997,83.3,42,SC,34.183,-119.517,78.4
2628,CALCOFI 9702,2,9,1997,83.3,70,SC,33.25,-121.45,6.5
2646,CALCOFI 9704,4,14,1997,83.3,70,SC,33.25,-121.45,182.2
2621,CALCOFI 9702,2,5,1997,86.7,33,SC,33.883,-118.483,0
2622,CALCOFI 9702,2,5,1997,86.7,50,SC,33.317,-119.667,0.7
2623,CALCOFI 9702,2,5,1997,86.7,55,SC,33.167,-120,151.2
2624,CALCOFI 9702,2,6,1997,86.7,60,SC,32.983,-120.35,201.9
2625,CALCOFI 9702,2,6,1997,86.7,90,SC,31.983,-122.4,1.2
2618,CALCOFI 9702,2,4,1997,90,28,SC,33.483,-117.767,15.4
2642,CALCOFI 9704,4,8,1997,90,28,SC,33.483,-117.767,1.5
2619,CALCOFI 9702,2,4,1997,90,30,SC,33.417,-117.9,93.2
2643,CALCOFI 9704,4,8,1997,90,30,SC,33.417,-117.9,17.7
2620,CALCOFI 9702,2,4,1997,90,45,SC,32.917,-118.933,66.8
2644,CALCOFI 9704,4,8,1997,90,45,SC,32.917,-118.933,221.5
2616,CALCOFI 9702,2,3,1997,90,53,SC,32.65,-119.483,3066
2617,CALCOFI 9702,2,3,1997,90,80,SC,31.75,-121.317,2.5
2641,CALCOFI 9704,4,6,1997,90,80,SC,31.75,-121.317,13.5
2636,CALCOFI 9704,4,2,1997,93.3,30,SC,32.85,-117.533,185.7
2637,CALCOFI 9704,4,2,1997,93.3,35,SC,32.683,-117.867,46.6
2638,CALCOFI 9704,4,3,1997,93.3,40,SC,32.517,-118.217,32
2639,CALCOFI 9704,4,3,1997,93.3,60,SC,31.85,-119.567,58.9
2640,CALCOFI 9704,4,4,1997,93.3,70,SC,31.517,-120.25,44
2686,CALCOFI 9804,4,21,1998,66.7,49,CC,36.817,-121.98,474.5
2687,CALCOFI 9804,4,21,1998,66.7,50,CC,36.783,-122.05,832.8
2688,CALCOFI 9804,4,21,1998,66.7,70,CC,36.117,-123.48,0.5
2689,CALCOFI 9804,4,22,1998,66.7,80,CC,35.783,-124.2,16.5
2685,CALCOFI 9804,4,20,1998,70,70,CC,35.55,-123.07,48.3
2682,CALCOFI 9804,4,18,1998,73.3,65,CC,35.15,-122.32,2.5
2684,CALCOFI 9804,4,19,1998,73.3,70,CC,34.983,-122.67,1.8
2683,CALCOFI 9804,4,18,1998,76.7,49,SC,35.083,-120.78,1.1
2680,CALCOFI 9804,4,17,1998,76.7,51,SC,35.017,-120.92,12.6
2659,CALCOFI 9802,2,10,1998,76.7,60,SC,34.717,-121.55,8.3
2658,CALCOFI 9802,2,9,1998,76.7,70,SC,34.383,-122.25,0.6
2681,CALCOFI 9804,4,17,1998,76.7,80,SC,34.05,-122.95,0
2676,CALCOFI 9804,4,14,1998,80,51,SC,34.45,-120.52,2.2
2655,CALCOFI 9802,2,7,1998,80,55,SC,34.317,-120.8,3
2678,CALCOFI 9804,4,15,1998,80,55,SC,34.317,-120.8,39.5
2679,CALCOFI 9804,4,15,1998,80,60,SC,34.15,-121.15,9.4
2656,CALCOFI 9802,2,7,1998,80,70,SC,33.817,-121.85,1.7
2657,CALCOFI 9802,2,8,1998,80,80,SC,33.483,-122.53,0
2654,CALCOFI 9802,2,5,1998,83.3,51,SC,33.883,-120.13,0
2677,CALCOFI 9804,4,14,1998,83.3,51,SC,33.883,-120.13,5.5
2653,CALCOFI 9802,2,4,1998,83.3,55,SC,33.75,-120.42,4.2
2674,CALCOFI 9804,4,13,1998,83.3,55,SC,33.75,-120.42,42.1
2675,CALCOFI 9804,4,13,1998,83.3,80,SC,32.917,-122.13,0
2669,CALCOFI 9804,4,9,1998,86.7,45,SC,33.483,-119.32,46.5
2670,CALCOFI 9804,4,9,1998,86.7,50,SC,33.317,-119.67,6.9
2672,CALCOFI 9804,4,10,1998,86.7,55,SC,33.15,-120,2
2673,CALCOFI 9804,4,10,1998,86.7,80,SC,32.317,-121.72,0
2667,CALCOFI 9804,4,8,1998,90,28,SC,33.483,-117.77,0
2671,CALCOFI 9804,4,9,1998,90,30,SC,33.417,-117.9,22.3
2668,CALCOFI 9804,4,8,1998,90,53,SC,32.65,-119.48,0.4
2666,CALCOFI 9804,4,7,1998,90,60,SC,32.417,-119.97,0
2660,CALCOFI 9804,4,2,1998,93.3,28,SC,32.917,-117.4,0
2661,CALCOFI 9804,4,2,1998,93.3,30,SC,32.85,-117.53,4.8
2662,CALCOFI 9804,4,3,1998,93.3,35,SC,32.683,-117.87,3.7
2663,CALCOFI 9804,4,3,1998,93.3,55,SC,32.017,-119.23,0.1
2664,CALCOFI 9804,4,4,1998,93.3,60,SC,31.85,-119.57,3.5
2665,CALCOFI 9804,4,5,1998,93.3,90,SC,30.85,-121.58,0
2712,CALCOFI Monterey 9904,4,18,1999,66.7,50,CC,36.7867,-122.062,1178.1
2713,CALCOFI Monterey 9904,4,18,1999,66.7,55,CC,36.62,-122.418,2280.9
2710,CALCOFI 9904,4,14,1999,76.7,70,SC,34.3833,-122.25,213.5
2708,CALCOFI 9904,4,12,1999,80,55,SC,34.3167,-120.8,1149.8
2709,CALCOFI 9904,4,13,1999,80,60,SC,34.15,-121.15,136.3
2711,CALCOFI 9904,4,14,1999,80,100,SC,32.8167,-123.9,127.7
2705,CALCOFI 9904,4,11,1999,83.3,51,SC,33.8833,-120.133,6.4
2706,CALCOFI 9904,4,11,1999,83.3,55,SC,33.75,-120.417,114.6
2707,CALCOFI 9904,4,11,1999,83.3,80,SC,32.9167,-122.133,89.7
2703,CALCOFI 9904,4,10,1999,83.3,90,SC,32.583,-122.817,181.9
2699,CALCOFI 9904,4,7,1999,86.7,35,SC,33.8167,-118.633,20.4
2702,CALCOFI 9904,4,8,1999,86.7,40,SC,33.65,-118.983,323.9
2704,CALCOFI 9904,4,10,1999,86.7,110,SC,31.317,-123.75,4.3
2700,CALCOFI 9904,4,7,1999,90,35,SC,33.25,-118.25,277.3
2701,CALCOFI 9904,4,7,1999,90,37,SC,33.1833,-118.383,193.1
2698,CALCOFI 9904,4,6,1999,90,45,SC,32.9167,-118.933,397.3
2697,CALCOFI 9904,4,5,1999,90,80,SC,31.75,-121.317,25.5
2696,CALCOFI 9904,4,5,1999,90,110,SC,30.75,-123.333,0
2695,CALCOFI 9904,4,4,1999,90,120,SC,30.4167,-124,0
2690,CALCOFI 9904,4,1,1999,93.3,30,SC,32.85,-117.533,57.2
2691,CALCOFI 9904,4,1,1999,93.3,35,SC,32.6833,-117.867,45.5
2692,CALCOFI 9904,4,2,1999,93.3,40,SC,32.5167,-118.217,739.5
2693,CALCOFI 9904,4,2,1999,93.3,60,SC,31.85,-119.567,140.9
2694,CALCOFI 9904,4,3,1999,93.3,70,SC,31.5167,-120.25,116.7
2734,CALCOFI 0004,4,22,2000,76.7,60,SC,34.7167,-121.55,183.9
2732,CALCOFI 0004,4,20,2000,76.7,100,SC,33.3833,-124.333,85.8
2730,CALCOFI 0004,4,19,2000,80,70,SC,33.8167,-121.85,104.8
2733,CALCOFI 0004,4,20,2000,80,80,SC,33.4833,-122.533,71.4
2731,CALCOFI 0004,4,19,2000,81.8,46.9,SC,34.2833,-120.033,110.8
2728,CALCOFI 0004,4,18,2000,83.3,42,SC,34.1833,-119.5,350.4
2729,CALCOFI 0004,4,18,2000,83.3,60,SC,33.5833,-120.75,123.6
2727,CALCOFI 0004,4,17,2000,83.3,70,SC,33.25,-121.433,15.3
2726,CALCOFI 0004,4,17,2000,83.3,100,SC,32.25,-123.5,0.3
2722,CALCOFI 0004,4,14,2000,86.7,33,SC,33.8833,-118.483,20.8
2723,CALCOFI 0004,4,14,2000,86.7,55,SC,33.1667,-120,431.1
2724,CALCOFI 0004,4,15,2000,86.7,60,SC,33,-120.35,139.1
2725,CALCOFI 0004,4,15,2000,86.7,90,SC,31.9833,-122.4,3.8
2720,CALCOFI 0004,4,13,2000,90,28,SC,33.4833,-117.767,165.1
2721,CALCOFI 0004,4,13,2000,90,45,SC,32.9167,-118.933,120.2
2718,CALCOFI 0004,4,12,2000,90,53,SC,32.65,-119.483,113.5
2719,CALCOFI 0004,4,12,2000,90,80,SC,31.75,-121.317,205.1
2714,CALCOFI 0004,4,7,2000,93.3,30,SC,32.85,-117.533,288.4
2715,CALCOFI 0004,4,8,2000,93.3,35,SC,32.6833,-117.867,76.8
2716,CALCOFI 0004,4,8,2000,93.3,55,SC,32.0167,-119.233,56.6
2717,CALCOFI 0004,4,8,2000,93.3,60,SC,31.85,-119.567,8
2756,CALCOFI 0104,4,23,2001,76.7,60,SC,34.7167,-121.55,167.5
2755,CALCOFI 0104,4,22,2001,76.7,90,SC,33.7167,-123.633,50.4
2752,CALCOFI 0104,4,19,2001,80,55,SC,34.3167,-120.8,213.2
2753,CALCOFI 0104,4,20,2001,80,60,SC,34.15,-121.15,153
2754,CALCOFI 0104,4,20,2001,80,90,SC,33.15,-123.217,17.4
2751,CALCOFI 0104,4,18,2001,81.8,46.9,SC,34.2833,-120.033,20.3
2749,CALCOFI 0104,4,17,2001,83.3,51,SC,33.8833,-120.133,55.8
2750,CALCOFI 0104,4,17,2001,83.3,70,SC,33.25,-121.45,26.8
2748,CALCOFI 0104,4,16,2001,83.3,80,SC,32.9167,-122.133,66.7
2742,CALCOFI 0104,4,13,2001,86.7,40,SC,33.65,-118.967,33.2
2745,CALCOFI 0104,4,14,2001,86.7,45,SC,33.4833,-119.317,664.5
2746,CALCOFI 0104,4,14,2001,86.7,70,SC,32.65,-121.033,30.9
2747,CALCOFI 0104,4,15,2001,86.7,80,SC,32.3333,-121.717,143.2
2743,CALCOFI 0104,4,13,2001,90,28,SC,33.4833,-117.767,117.5
2744,CALCOFI 0104,4,13,2001,90,30,SC,33.4167,-117.9,104
2740,CALCOFI 0104,4,12,2001,90,35,SC,33.25,-118.25,86.6
2741,CALCOFI 0104,4,12,2001,90,53,SC,32.65,-119.483,156
2738,CALCOFI 0104,4,11,2001,90,60,SC,32.4167,-119.967,157.9
2739,CALCOFI 0104,4,11,2001,90,90,SC,31.4167,-122,0
2735,CALCOFI 0104,4,6,2001,93.3,35,SC,32.6833,-117.867,35
2736,CALCOFI 0104,4,7,2001,93.3,40,SC,32.5167,-118.217,18.6
2737,CALCOFI 0104,4,7,2001,93.3,60,SC,31.85,-119.567,3.6
2786,CALCOFI 0204,4,12,2002,76.7,55,SC,34.8833,-121.2,690.9
2767,CALCOFI 0201,2,9,2002,76.7,60,SC,34.7167,-121.55,132.6
2784,CALCOFI 0204,4,11,2002,76.7,60,SC,34.7167,-121.55,102.7
2766,CALCOFI 0201,2,8,2002,76.7,70,SC,34.3833,-122.25,54.7
2785,CALCOFI 0204,4,11,2002,76.7,90,SC,33.7167,-123.633,73.9
2763,CALCOFI 0201,2,6,2002,80,51,SC,34.45,-120.55,0.1
2781,CALCOFI 0204,4,8,2002,80,55,SC,34.3167,-120.8,105.9
